seller_id,last_login,device,failed_logins,ip_country
S103416,2023-02-03,Tablet,7,UK
S103417,2023-06-02,Mobile,6,Canada
S103418,2023-11-05,Tablet,0,India
S103419,2023-07-30,Tablet,4,UK
S103420,2023-01-02,Desktop,6,Germany
S103421,2022-08-05,Desktop,2,USA
S103422,2022-09-14,Mobile,8,Australia
S103423,2024-10-16,Tablet,6,Australia
S103424,2022-09-25,Desktop,0,Germany
S103425,2022-09-03,Mobile,1,USA
S103426,2022-07-02,Mobile,4,USA
S103427,2022-12-03,Desktop,6,Singapore
S103428,2025-06-20,Desktop,7,India
S103429,2022-08-26,Desktop,6,USA
S103430,2022-04-05,Mobile,0,Germany
S103431,2025-05-24,Mobile,3,Canada
S103432,2023-10-31,Tablet,3,Canada
S103433,2025-06-01,Tablet,3,USA
S103434,2023-02-28,Mobile,1,Australia
S103435,2025-02-15,Mobile,5,India
S103436,2023-08-08,Desktop,5,Singapore
S103437,2024-08-30,Desktop,4,India
S103438,2022-09-03,Mobile,3,India
S103439,2022-03-04,Mobile,3,India
S103440,2023-07-13,Desktop,4,Germany
S103441,2025-05-22,Desktop,2,UK
S103442,2023-08-25,Tablet,0,India
S103443,2024-03-12,Tablet,7,UK
S103444,2026-04-04,Desktop,2,USA
S103445,2023-07-08,Tablet,8,Germany
S103446,2023-07-27,Desktop,3,Canada
S103447,2023-06-17,Desktop,5,India
S103448,2024-08-26,Mobile,3,USA
S103449,2022-04-20,Mobile,7,Germany
S103450,2023-02-02,Mobile,5,UK
S103451,2024-08-12,Desktop,8,Germany
S103452,2023-08-07,Desktop,1,Germany
S103453,2026-04-23,Mobile,0,India
S103454,2023-12-14,Tablet,6,Canada
S103455,2025-04-20,Mobile,6,Australia
S103456,2024-10-01,Desktop,4,Canada
S103457,2025-02-15,Desktop,6,Singapore
S103458,2023-02-02,Tablet,3,Germany
S103459,2025-03-29,Mobile,4,UK
S103460,2024-04-07,Tablet,4,Singapore
S103461,2022-05-28,Desktop,1,USA
S103462,2023-05-16,Tablet,7,India
S103463,2026-05-30,Tablet,8,Australia
S103464,2024-11-21,Mobile,0,USA
S103465,2023-08-26,Mobile,8,Australia
S103466,2023-03-02,Mobile,1,India
S103467,2026-04-23,Tablet,6,Singapore
S103468,2025-06-11,Mobile,4,India
S103469,2023-01-22,Tablet,2,Singapore
S103470,2024-06-25,Tablet,3,India
S103471,2025-05-22,Desktop,3,Germany
S103472,2022-06-03,Desktop,4,Germany
S103473,2025-06-02,Tablet,4,Australia
S103474,2023-11-22,Tablet,5,UK
S103475,2025-10-12,Tablet,4,India
S103476,2024-11-11,Mobile,1,Canada
S103477,2022-06-22,Desktop,7,India
S103478,2025-10-22,Desktop,1,USA
S103479,2022-08-18,Desktop,6,India
S103480,2024-09-02,Desktop,4,UK
S103481,2026-02-11,Tablet,3,India
S103482,2025-11-25,Tablet,2,India
S103483,2022-07-03,Mobile,6,Singapore
S103484,2024-11-27,Mobile,8,USA
S103485,2025-02-16,Mobile,0,Canada
S103486,2026-04-04,Desktop,5,Canada
S103487,2026-02-09,Desktop,6,India
S103488,2024-05-29,Desktop,6,India
S103489,2024-06-28,Mobile,7,USA
S103490,2025-11-24,Tablet,4,Canada
S103491,2022-12-15,Tablet,2,India
S103492,2025-07-09,Mobile,6,Australia
S103493,2025-10-05,Mobile,0,UK
S103494,2023-12-13,Mobile,4,UK
S103495,2022-04-04,Tablet,4,Canada
S103496,2023-12-27,Mobile,7,Australia
S103497,2025-07-31,Tablet,2,Australia
S103498,2024-04-09,Desktop,5,USA
S103499,2022-07-03,Mobile,2,Australia
S103500,2023-07-26,Desktop,7,USA
S103501,2025-09-07,Mobile,6,Singapore
S103502,2022-03-20,Mobile,5,Canada
S103503,2024-10-09,Desktop,8,Canada
S103504,2024-11-02,Tablet,5,Singapore
S103505,2025-05-06,Mobile,3,Canada
S103506,2024-04-29,Tablet,3,UK
S103507,2024-01-03,Tablet,4,Canada
S103508,2022-12-14,Mobile,2,India
S103509,2022-11-25,Mobile,2,Germany
S103510,2024-08-15,Desktop,0,USA
S103511,2026-05-17,Tablet,8,India
S103512,2022-03-26,Desktop,6,Australia
S103513,2022-11-12,Desktop,5,Australia
S103514,2023-02-07,Mobile,3,India
S103515,2023-03-23,Mobile,4,UK
S103516,2025-07-26,Mobile,4,Canada
S103517,2023-08-10,Tablet,2,Singapore
S103518,2023-08-16,Desktop,2,UK
S103519,2025-01-15,Tablet,7,Singapore
S103520,2022-09-22,Desktop,6,Singapore
S103521,2023-10-11,Mobile,0,Singapore
S103522,2026-06-15,Tablet,6,India
S103523,2025-01-15,Mobile,2,UK
S103524,2022-08-27,Mobile,8,Canada
S103525,2025-02-06,Desktop,6,Singapore
S103526,2022-11-01,Desktop,8,Singapore
S103527,2023-08-26,Tablet,3,India
S103528,2023-02-19,Desktop,1,Germany
S103529,2022-03-22,Tablet,2,Germany
S103530,2024-01-10,Tablet,6,Singapore
S103531,2025-12-30,Tablet,1,Singapore
S103532,2023-03-03,Mobile,1,Canada
S103533,2026-05-16,Desktop,6,Canada
S103534,2023-04-26,Desktop,7,Germany
S103535,2024-11-01,Tablet,0,Australia
S103536,2023-12-21,Mobile,0,India
S103537,2022-09-19,Tablet,7,India
S103538,2024-11-05,Tablet,1,Germany
S103539,2026-07-10,Tablet,6,UK
S103540,2022-05-25,Tablet,2,India
S103541,2025-01-22,Mobile,1,UK
S103542,2026-02-26,Desktop,7,Singapore
S103543,2026-06-07,Desktop,1,UK
S103544,2025-08-03,Desktop,2,Singapore
S103545,2024-11-15,Tablet,3,UK
S103546,2026-01-01,Mobile,1,India
S103547,2022-01-22,Desktop,7,Canada
S103548,2024-09-06,Desktop,2,Australia
S103549,2024-07-19,Desktop,8,Canada
S103550,2025-05-02,Tablet,7,Singapore
S103551,2026-04-19,Desktop,5,Australia
S103552,2022-08-28,Tablet,7,Germany
S103553,2023-07-09,Mobile,3,Germany
S103554,2025-03-15,Desktop,4,Canada
S103555,2022-10-02,Desktop,2,Singapore
S103556,2024-08-28,Desktop,2,USA
S103557,2026-03-02,Tablet,2,USA
S103558,2025-04-24,Mobile,6,Australia
S103559,2023-05-12,Tablet,0,Singapore
S103560,2026-03-05,Tablet,3,Canada
S103561,2025-08-22,Mobile,1,UK
S103562,2026-03-04,Desktop,0,India
S103563,2025-01-23,Tablet,1,Australia
S103564,2024-04-02,Mobile,7,Canada
S103565,2024-02-13,Desktop,4,UK
S103566,2024-01-02,Desktop,5,USA
S103567,2022-01-28,Desktop,4,USA
S103568,2022-12-10,Mobile,2,Singapore
S103569,2025-04-11,Mobile,8,India
S103570,2024-08-08,Mobile,7,Singapore
S103571,2023-09-11,Mobile,5,USA
S103572,2024-12-06,Desktop,3,Canada
S103573,2022-01-03,Tablet,8,Germany
S103574,2026-03-13,Tablet,7,Australia
S103575,2023-02-09,Desktop,4,India
S103576,2023-01-16,Mobile,0,UK
S103577,2022-09-26,Mobile,7,UK
S103578,2023-05-08,Tablet,0,Germany
S103579,2024-08-31,Tablet,0,Canada
S103580,2025-12-01,Mobile,1,UK
S103581,2024-01-21,Tablet,4,Singapore
S103582,2023-04-17,Tablet,3,Canada
S103583,2023-10-04,Tablet,0,India
S103584,2025-02-08,Mobile,1,India
S103585,2025-12-30,Mobile,1,Germany
S103586,2023-08-19,Mobile,2,India
S103587,2024-11-09,Desktop,5,Canada
S103588,2025-07-18,Desktop,8,Singapore
S103589,2024-09-22,Tablet,8,UK
S103590,2025-10-02,Tablet,0,USA
S103591,2022-05-27,Desktop,0,Canada
S103592,2022-03-27,Tablet,3,Canada
S103593,2022-10-03,Desktop,4,Germany
S103594,2023-02-16,Mobile,0,India
S103595,2025-12-04,Desktop,6,India
S103596,2025-04-22,Mobile,3,Germany
S103597,2023-02-21,Tablet,2,UK
S103598,2022-09-17,Tablet,0,Canada
S103599,2023-07-13,Tablet,8,USA
S103600,2023-02-02,Mobile,3,UK
S103601,2025-09-10,Desktop,7,Germany
S103602,2024-04-14,Desktop,7,India
S103603,2025-08-27,Mobile,6,Germany
S103604,2024-08-24,Tablet,4,USA
S103605,2024-06-12,Tablet,4,Canada
S103606,2024-10-15,Desktop,4,Canada
S103607,2024-08-03,Desktop,3,UK
S103608,2026-03-26,Tablet,8,Singapore
S103609,2026-04-30,Mobile,2,USA
S103610,2023-07-19,Desktop,4,India
S103611,2025-09-10,Desktop,1,USA
S103612,2023-09-09,Mobile,3,Australia
S103613,2024-11-29,Tablet,8,Australia
S103614,2025-05-09,Tablet,0,UK
S103615,2025-07-25,Mobile,3,Australia
S103616,2023-04-29,Mobile,7,Germany
S103617,2024-09-13,Mobile,7,Germany
S103618,2024-07-27,Desktop,7,USA
S103619,2023-12-10,Desktop,0,Germany
S103620,2022-07-08,Tablet,8,Singapore
S103621,2023-06-26,Desktop,5,USA
S103622,2023-10-18,Mobile,0,Australia
S103623,2026-06-02,Desktop,4,UK
S103624,2024-11-04,Mobile,1,Australia
S103625,2023-09-25,Tablet,6,UK
S103626,2026-03-05,Desktop,1,USA
S103627,2022-06-06,Tablet,1,Australia
S103628,2026-04-13,Mobile,8,UK
S103629,2025-08-30,Mobile,3,USA
S103630,2023-06-02,Tablet,2,Singapore
S103631,2024-09-23,Tablet,6,Canada
S103632,2026-03-06,Desktop,6,USA
S103633,2023-01-20,Mobile,5,UK
S103634,2026-02-09,Tablet,2,Germany
S103635,2025-02-15,Tablet,3,USA
S103636,2024-07-02,Mobile,7,USA
S103637,2022-06-14,Tablet,3,India
S103638,2024-04-25,Mobile,3,Germany
S103639,2022-05-07,Tablet,3,Australia
S103640,2022-05-07,Tablet,7,Germany
S103641,2024-01-28,Tablet,2,Australia
S103642,2024-05-07,Mobile,5,Singapore
S103643,2024-04-13,Desktop,0,India
S103644,2023-12-05,Tablet,2,Germany
S103645,2023-06-07,Mobile,5,India
S103646,2023-08-13,Tablet,8,Singapore
S103647,2025-03-24,Tablet,5,India
S103648,2022-11-27,Tablet,3,UK
S103649,2025-02-11,Tablet,5,India
S103650,2026-07-10,Mobile,0,UK
S103651,2023-07-29,Desktop,8,Canada
S103652,2024-05-25,Desktop,2,India
S103653,2024-10-11,Tablet,6,Australia
S103654,2022-01-27,Desktop,1,Canada
S103655,2023-02-19,Desktop,3,Australia
S103656,2023-06-10,Mobile,7,USA
S103657,2022-07-23,Mobile,0,Germany
S103658,2023-08-08,Desktop,8,India
S103659,2025-04-30,Desktop,6,Singapore
S103660,2025-07-25,Tablet,5,Canada
S103661,2024-10-17,Desktop,5,Germany
S103662,2023-06-08,Mobile,6,Germany
S103663,2022-09-23,Tablet,6,Canada
S103664,2022-02-25,Desktop,4,Singapore
S103665,2022-01-13,Tablet,6,UK
S103666,2023-12-16,Desktop,8,Singapore
S103667,2024-12-21,Desktop,1,Singapore
S103668,2022-11-12,Mobile,2,Canada
S103669,2025-01-18,Mobile,5,USA
S103670,2024-03-14,Desktop,2,Canada
S103671,2025-06-12,Mobile,7,Singapore
S103672,2024-03-15,Mobile,8,Singapore
S103673,2023-06-09,Tablet,1,Australia
S103674,2025-05-29,Desktop,6,Singapore
S103675,2022-04-18,Desktop,2,Canada
S103676,2025-03-28,Mobile,1,USA
S103677,2025-05-20,Mobile,1,USA
S103678,2026-07-22,Desktop,1,Germany
S103679,2025-11-04,Mobile,2,Canada
S103680,2025-07-22,Desktop,8,India
S103681,2022-08-13,Mobile,4,Germany
S103682,2023-05-07,Tablet,4,Canada
S103683,2023-03-23,Desktop,2,Germany
S103684,2025-06-04,Desktop,3,India
S103685,2024-01-20,Desktop,4,Australia
S103686,2022-03-18,Mobile,4,Canada
S103687,2024-11-24,Mobile,8,Australia
S103688,2022-05-25,Mobile,1,UK
S103689,2023-08-15,Mobile,4,Singapore
S103690,2022-02-10,Mobile,7,Australia
S103691,2023-07-09,Mobile,7,Canada
S103692,2022-12-28,Desktop,2,India
S103693,2022-08-17,Desktop,2,Germany
S103694,2022-01-02,Tablet,2,Canada
S103695,2023-08-18,Mobile,2,Germany
S103696,2024-05-31,Desktop,0,Germany
S103697,2024-05-22,Tablet,7,UK
S103698,2026-07-30,Tablet,8,India
S103699,2023-11-22,Mobile,5,UK
S103700,2026-02-07,Tablet,0,USA
S103701,2024-06-16,Mobile,3,Canada
S103702,2022-11-26,Mobile,5,India
S103703,2025-03-10,Tablet,7,USA
S103704,2023-01-15,Mobile,4,USA
S103705,2022-10-01,Mobile,1,Canada
S103706,2024-02-04,Tablet,3,Australia
S103707,2024-04-06,Desktop,4,Singapore
S103708,2023-07-02,Mobile,6,Germany
S103709,2022-08-11,Tablet,2,India
S103710,2024-06-14,Desktop,0,Germany
S103711,2023-09-23,Tablet,6,Australia
S103712,2025-06-16,Mobile,0,USA
S103713,2025-09-01,Mobile,7,Australia
S103714,2022-12-24,Desktop,5,Germany
S103715,2022-03-15,Tablet,0,Germany
S103716,2025-11-14,Desktop,0,Canada
S103717,2023-09-13,Mobile,7,Canada
S103718,2026-05-08,Tablet,0,UK
S103719,2022-04-04,Mobile,4,Australia
S103720,2022-02-20,Tablet,6,Germany
S103721,2025-09-21,Mobile,6,Canada
S103722,2024-08-31,Tablet,3,Germany
S103723,2023-08-22,Tablet,0,Singapore
S103724,2025-03-24,Mobile,1,UK
S103725,2024-11-27,Tablet,3,Australia
S103726,2024-10-31,Desktop,8,USA
S103727,2022-10-14,Mobile,7,USA
S103728,2024-07-24,Mobile,8,USA
S103729,2025-09-28,Desktop,7,Germany
S103730,2024-05-13,Mobile,6,Germany
S103731,2026-05-28,Mobile,7,Canada
S103732,2022-11-29,Desktop,2,Canada
S103733,2023-12-06,Desktop,2,UK
S103734,2025-02-12,Desktop,3,Australia
S103735,2025-03-05,Mobile,4,Australia
S103736,2022-02-12,Desktop,0,Germany
S103737,2022-02-09,Mobile,0,Singapore
S103738,2026-05-14,Mobile,1,Germany
S103739,2024-08-22,Desktop,0,India
S103740,2025-12-08,Tablet,2,Germany
S103741,2025-01-08,Tablet,5,India
S103742,2024-12-31,Mobile,7,Canada
S103743,2022-12-20,Desktop,7,India
S103744,2022-12-05,Desktop,3,India
S103745,2022-12-22,Tablet,3,USA
S103746,2023-07-08,Tablet,8,India
S103747,2026-01-21,Mobile,7,Germany
S103748,2024-01-13,Tablet,7,UK
S103749,2022-05-12,Tablet,1,USA
S103750,2023-03-03,Desktop,4,Germany
S103751,2025-09-15,Mobile,8,Germany
S103752,2024-06-12,Mobile,6,Australia
S103753,2026-05-17,Tablet,3,Singapore
S103754,2023-01-08,Tablet,5,Singapore
S103755,2023-06-02,Desktop,6,Canada
S103756,2022-09-26,Tablet,3,India
S103757,2026-05-29,Mobile,1,UK
S103758,2022-06-11,Mobile,2,UK
S103759,2023-10-14,Tablet,3,Canada
S103760,2022-03-02,Desktop,7,Canada
S103761,2023-06-04,Tablet,2,India
S103762,2026-05-17,Mobile,3,India
S103763,2024-03-18,Mobile,4,Singapore
S103764,2025-03-08,Desktop,5,USA
S103765,2022-06-06,Mobile,5,India
S103766,2024-11-15,Desktop,2,Canada
S103767,2025-07-08,Mobile,6,Germany
S103768,2022-10-17,Tablet,3,Germany
S103769,2023-06-24,Desktop,0,Germany
S103770,2023-09-13,Desktop,7,Australia
S103771,2024-10-24,Tablet,0,Singapore
S103772,2024-03-14,Mobile,8,Singapore
S103773,2022-03-30,Desktop,4,USA
S103774,2023-06-29,Desktop,8,India
S103775,2023-05-09,Tablet,6,India
S103776,2024-06-10,Tablet,7,Canada
S103777,2024-08-29,Desktop,0,India
S103778,2024-05-12,Tablet,0,Singapore
S103779,2024-05-18,Tablet,5,UK
S103780,2026-07-23,Tablet,8,Singapore
S103781,2024-04-15,Mobile,1,USA
S103782,2025-09-13,Mobile,7,Canada
S103783,2022-12-09,Mobile,0,UK
S103784,2023-04-13,Tablet,7,Singapore
S103785,2022-07-26,Mobile,2,USA
S103786,2026-07-28,Mobile,7,Singapore
S103787,2023-05-01,Desktop,0,India
S103788,2023-05-04,Tablet,8,USA
S103789,2025-08-02,Mobile,2,UK
S103790,2022-12-08,Desktop,8,Germany
S103791,2025-11-12,Desktop,2,Singapore
S103792,2025-06-13,Mobile,7,India
S103793,2024-02-14,Mobile,5,Canada
S103794,2022-03-19,Desktop,6,Canada
S103795,2024-09-30,Tablet,5,Singapore
S103796,2025-07-26,Mobile,0,Canada
S103797,2023-12-28,Desktop,7,USA
S103798,2025-01-12,Desktop,2,UK
S103799,2025-04-11,Tablet,4,USA
S103800,2025-11-02,Mobile,3,USA
S103801,2025-01-14,Mobile,3,Canada
S103802,2023-08-25,Mobile,0,Singapore
S103803,2022-09-05,Tablet,2,Germany
S103804,2025-04-06,Desktop,0,Singapore
S103805,2023-12-19,Mobile,5,India
S103806,2022-12-22,Desktop,6,India
S103807,2023-07-07,Mobile,7,USA
S103808,2023-11-02,Mobile,5,Germany
S103809,2022-07-05,Mobile,3,Canada
S103810,2025-04-20,Mobile,5,Canada
S103811,2022-10-18,Tablet,1,USA
S103812,2025-03-29,Desktop,6,USA
S103813,2022-01-25,Mobile,2,Singapore
S103814,2022-09-20,Tablet,0,Singapore
S103815,2025-10-09,Mobile,6,Canada
S103816,2022-10-25,Desktop,3,India
S103817,2026-01-03,Desktop,3,UK
S103818,2023-08-14,Mobile,5,India
S103819,2022-09-20,Desktop,0,India
S103820,2024-04-09,Mobile,1,Singapore
S103821,2022-08-10,Tablet,1,India
S103822,2022-02-12,Desktop,3,Singapore
S103823,2024-12-03,Tablet,8,USA
S103824,2025-01-08,Desktop,2,Singapore
S103825,2023-02-14,Tablet,7,UK
S103826,2026-03-21,Tablet,3,USA
S103827,2023-09-01,Desktop,1,USA
S103828,2025-10-15,Desktop,1,Germany
S103829,2022-09-27,Tablet,3,Germany
S103830,2025-08-11,Desktop,4,UK
S103831,2025-06-25,Tablet,0,Australia
S103832,2022-08-12,Desktop,2,Germany
S103833,2026-02-11,Desktop,4,Australia
S103834,2022-06-04,Mobile,4,Germany
S103835,2025-11-23,Mobile,1,Germany
S103836,2022-08-05,Tablet,2,Germany
S103837,2025-10-29,Tablet,5,Germany
S103838,2023-03-12,Desktop,4,Canada
S103839,2025-01-21,Mobile,8,UK
S103840,2023-12-04,Tablet,3,Australia
S103841,2025-01-01,Desktop,2,Singapore
S103842,2025-11-23,Tablet,0,UK
S103843,2025-07-17,Tablet,0,Australia
S103844,2025-12-02,Tablet,0,Germany
S103845,2023-09-03,Desktop,0,Singapore
S103846,2022-10-13,Tablet,0,Canada
S103847,2024-03-02,Desktop,3,India
S103848,2022-03-15,Tablet,8,India
S103849,2022-01-24,Desktop,6,USA
S103850,2025-10-10,Mobile,5,Canada
S103851,2025-12-11,Desktop,4,Singapore
S103852,2023-09-15,Tablet,2,UK
S103853,2025-01-05,Desktop,3,USA
S103854,2023-11-05,Tablet,5,UK
S103855,2024-02-19,Tablet,2,UK
S103856,2023-09-25,Desktop,7,UK
S103857,2024-11-06,Tablet,4,UK
S103858,2024-10-17,Tablet,2,India
S103859,2025-09-26,Desktop,7,India
S103860,2023-04-15,Tablet,2,India
S103861,2022-12-19,Tablet,4,Australia
S103862,2025-02-24,Desktop,1,India
S103863,2025-06-13,Desktop,6,India
S103864,2026-01-26,Tablet,0,UK
S103865,2024-08-20,Tablet,0,Singapore
S103866,2023-07-04,Tablet,6,USA
S103867,2024-05-09,Tablet,4,India
S103868,2023-12-11,Desktop,1,Australia
S103869,2023-10-07,Desktop,4,Germany
S103870,2025-02-13,Tablet,8,USA
S103871,2026-05-25,Tablet,7,Germany
S103872,2023-10-17,Tablet,3,UK
S103873,2023-09-26,Mobile,3,Singapore
S103874,2024-02-20,Desktop,1,Canada
S103875,2026-05-04,Desktop,5,USA
S103876,2024-08-04,Mobile,7,USA
S103877,2024-12-17,Tablet,7,Canada
S103878,2026-01-02,Desktop,6,UK
S103879,2024-06-17,Tablet,2,Germany
S103880,2025-07-20,Desktop,1,India
S103881,2023-09-16,Tablet,3,Germany
S103882,2023-09-05,Tablet,7,Germany
S103883,2025-03-12,Mobile,6,Germany
S103884,2023-05-07,Tablet,5,Singapore
S103885,2026-06-16,Mobile,1,Australia
S103886,2022-11-08,Tablet,5,Canada
S103887,2026-04-19,Desktop,1,USA
S103888,2024-10-19,Tablet,3,UK
S103889,2025-11-29,Desktop,8,Singapore
S103890,2022-06-01,Mobile,2,UK
S103891,2022-03-10,Mobile,3,India
S103892,2026-05-30,Tablet,0,Singapore
S103893,2025-03-22,Tablet,7,UK
S103894,2024-12-16,Desktop,3,Singapore
S103895,2024-04-24,Mobile,1,Australia
S103896,2026-07-04,Desktop,6,UK
S103897,2022-08-06,Mobile,5,Australia
S103898,2023-10-07,Desktop,2,India
S103899,2023-01-03,Desktop,6,Canada
S103900,2025-10-10,Desktop,4,UK
S103901,2023-12-28,Mobile,4,Canada
S103902,2024-05-01,Mobile,7,USA
S103903,2023-05-22,Tablet,6,Australia
S103904,2025-09-25,Tablet,6,USA
S103905,2025-11-23,Mobile,4,UK
S103906,2025-08-20,Desktop,2,Canada
S103907,2025-06-11,Tablet,7,India
S103908,2022-05-30,Desktop,8,Australia
S103909,2025-07-04,Tablet,5,Singapore
S103910,2023-10-20,Tablet,8,Canada
S103911,2026-03-05,Desktop,8,Germany
S103912,2022-07-26,Tablet,2,Australia
S103913,2024-07-19,Mobile,2,USA
S103914,2023-04-18,Tablet,7,Canada
S103915,2025-03-19,Mobile,0,Canada
S103916,2025-06-27,Tablet,8,Singapore
S103917,2026-05-11,Desktop,3,UK
S103918,2022-10-13,Mobile,8,India
S103919,2023-05-31,Tablet,0,India
S103920,2025-05-01,Desktop,8,Germany
S103921,2025-07-05,Tablet,4,Australia
S103922,2026-02-01,Mobile,6,USA
S103923,2025-02-12,Tablet,5,Canada
S103924,2025-01-21,Desktop,4,Singapore
S103925,2022-04-03,Desktop,3,USA
S103926,2026-06-03,Mobile,0,Germany
S103927,2024-06-28,Desktop,6,USA
S103928,2025-05-16,Mobile,3,Germany
S103929,2026-03-18,Mobile,8,USA
S103930,2025-10-31,Desktop,7,Australia
S103931,2025-10-22,Mobile,4,Germany
S103932,2023-04-18,Desktop,7,UK
S103933,2022-11-12,Tablet,4,USA
S103934,2022-12-12,Tablet,5,Germany
S103935,2024-08-09,Tablet,5,Singapore
S103936,2025-06-03,Desktop,2,USA
S103937,2023-06-15,Desktop,3,Australia
S103938,2025-05-06,Tablet,4,Singapore
S103939,2022-10-06,Mobile,1,Singapore
S103940,2023-11-29,Desktop,1,UK
S103941,2022-02-19,Mobile,3,India
S103942,2022-01-05,Desktop,5,India
S103943,2026-04-20,Mobile,3,Australia
S103944,2023-10-07,Desktop,0,India
S103945,2026-04-30,Desktop,3,Australia
S103946,2025-11-16,Mobile,7,Canada
S103947,2023-11-25,Mobile,8,Canada
S103948,2026-03-05,Mobile,2,Canada
S103949,2024-05-06,Tablet,2,Australia
S103950,2023-01-13,Desktop,3,Singapore
S103951,2023-12-14,Tablet,0,Singapore
S103952,2023-09-13,Desktop,0,UK
S103953,2025-04-04,Desktop,2,USA
S103954,2024-03-21,Tablet,7,Singapore
S103955,2022-07-07,Mobile,7,Singapore
S103956,2026-01-03,Desktop,0,Canada
S103957,2022-07-01,Desktop,5,Canada
S103958,2026-06-15,Tablet,6,UK
S103959,2026-04-23,Desktop,8,Canada
S103960,2022-12-17,Tablet,3,Australia
S103961,2024-08-21,Tablet,3,Germany
S103962,2025-06-30,Tablet,3,Canada
S103963,2024-09-13,Mobile,1,India
S103964,2024-06-20,Tablet,3,Singapore
S103965,2026-05-01,Tablet,0,Germany
S103966,2022-10-28,Desktop,4,Germany
S103967,2024-05-16,Desktop,5,USA
S103968,2024-03-11,Desktop,3,USA
S103969,2023-12-24,Desktop,1,Canada
S103970,2026-05-06,Desktop,7,Singapore
S103971,2024-12-04,Tablet,0,UK
S103972,2025-08-22,Mobile,2,Germany
S103973,2022-04-05,Mobile,1,Australia
S103974,2026-02-19,Desktop,2,Singapore
S103975,2022-11-25,Tablet,0,Australia
S103976,2023-06-01,Desktop,0,Germany
S103977,2022-05-27,Tablet,4,Canada
S103978,2024-04-08,Desktop,5,Canada
S103979,2025-06-02,Mobile,3,Germany
S103980,2022-02-14,Mobile,6,USA
S103981,2023-01-09,Tablet,2,Canada
S103982,2026-04-27,Mobile,1,Singapore
S103983,2022-01-09,Mobile,2,Germany
S103984,2022-04-17,Mobile,1,India
S103985,2023-09-07,Mobile,2,Germany
S103986,2025-02-06,Mobile,3,UK
S103987,2022-09-07,Desktop,3,USA
S103988,2024-09-25,Mobile,0,Australia
S103989,2023-12-23,Tablet,6,Germany
S103990,2025-09-12,Desktop,7,Germany
S103991,2026-05-17,Tablet,1,UK
S103992,2024-12-11,Mobile,5,UK
S103993,2026-03-06,Desktop,8,Australia
S103994,2022-06-20,Mobile,6,Germany
S103995,2025-11-29,Desktop,3,Germany
S103996,2025-09-04,Mobile,3,India
S103997,2025-03-06,Mobile,3,India
S103998,2024-07-11,Tablet,6,Canada
S103999,2023-04-25,Tablet,2,Australia
S104000,2022-08-24,Mobile,4,India
S104001,2024-02-13,Tablet,4,Canada
S104002,2022-06-10,Tablet,5,Canada
S104003,2024-11-06,Tablet,0,Australia
S104004,2024-03-22,Tablet,4,Canada
S104005,2024-09-30,Desktop,6,India
S104006,2023-08-30,Tablet,0,Australia
S104007,2025-01-28,Tablet,3,India
S104008,2024-02-01,Desktop,3,India
S104009,2026-02-25,Tablet,7,Canada
S104010,2023-04-17,Mobile,6,Australia
S104011,2025-03-26,Mobile,6,Canada
S104012,2026-04-09,Mobile,5,Singapore
S104013,2026-01-27,Desktop,1,Germany
S104014,2026-07-21,Desktop,6,Australia
S104015,2024-03-09,Tablet,8,Singapore
S104016,2024-10-03,Desktop,6,USA
S104017,2025-04-24,Desktop,6,Singapore
S104018,2025-12-19,Desktop,8,Germany
S104019,2026-01-01,Mobile,7,USA
S104020,2024-05-16,Mobile,0,UK
S104021,2024-08-29,Mobile,8,India
S104022,2024-05-28,Mobile,3,Singapore
S104023,2022-09-03,Tablet,0,Australia
S104024,2025-03-19,Desktop,3,Singapore
S104025,2022-12-19,Desktop,7,Australia
S104026,2023-08-27,Tablet,3,USA
S104027,2026-07-12,Tablet,7,Australia
S104028,2022-03-29,Desktop,5,Australia
S104029,2024-10-16,Desktop,2,Germany
S104030,2026-04-22,Tablet,2,Germany
S104031,2023-09-25,Tablet,0,Germany
S104032,2026-03-24,Tablet,2,UK
S104033,2026-01-13,Tablet,4,UK
S104034,2022-09-19,Desktop,6,UK
S104035,2024-01-19,Desktop,1,Singapore
S104036,2025-03-07,Desktop,2,Germany
S104037,2025-12-04,Desktop,0,UK
S104038,2026-03-22,Desktop,7,Australia
S104039,2024-08-30,Tablet,0,Australia
S104040,2023-08-26,Tablet,7,UK
S104041,2023-05-20,Tablet,7,Australia
S104042,2026-02-24,Mobile,2,Germany
S104043,2024-12-28,Tablet,5,Germany
S104044,2025-10-27,Desktop,5,Canada
S104045,2022-12-02,Tablet,5,USA
S104046,2024-06-13,Tablet,0,Singapore
