seller_id,fraud_flag,risk_score,fraud_reason
S103780,True,87,Multiple Accounts
S103781,False,9,Multiple Accounts
S103782,False,47,None
S103783,False,64,None
S103784,False,54,Document Mismatch
S103785,False,8,Document Mismatch
S103786,False,42,None
S103787,False,78,None
S103788,False,20,None
S103789,False,17,None
S103790,False,24,Document Mismatch
S103791,True,87,Document Mismatch
S103792,False,14,Fake Address
S103793,False,30,Multiple Accounts
S103794,True,93,Document Mismatch
S103795,False,1,Fake Address
S103796,False,30,Document Mismatch
S103797,False,65,Document Mismatch
S103798,False,40,None
S103799,False,49,None
S103800,False,39,Multiple Accounts
S103801,False,26,None
S103802,False,40,Document Mismatch
S103803,False,77,None
S103804,False,61,Multiple Accounts
S103805,False,61,Multiple Accounts
S103806,False,5,Document Mismatch
S103807,False,10,Multiple Accounts
S103808,False,75,Fake Address
S103809,False,2,Fake Address
S103810,False,9,Fake Address
S103811,False,82,Multiple Accounts
S103812,False,31,Multiple Accounts
S103813,False,24,Fake Address
S103814,False,16,Multiple Accounts
S103815,False,51,Fake Address
S103816,False,7,Fake Address
S103817,False,65,None
S103818,False,16,Document Mismatch
S103819,False,36,Multiple Accounts
S103820,False,71,Fake Address
S103821,False,47,Document Mismatch
S103822,False,48,Document Mismatch
S103823,False,32,None
S103824,True,94,Multiple Accounts
S103825,False,46,None
S103826,False,32,None
S103827,False,14,Multiple Accounts
S103828,False,65,Multiple Accounts
S103829,False,73,Multiple Accounts
S103830,False,3,Fake Address
S103831,True,100,None
S103832,False,50,Document Mismatch
S103833,True,86,Fake Address
S103834,False,68,Fake Address
S103835,False,22,None
S103836,False,11,None
S103837,False,85,None
S103838,False,84,Fake Address
S103839,False,18,Fake Address
S103840,False,49,None
S103841,False,36,None
S103842,False,63,Fake Address
S103843,False,81,Multiple Accounts
S103844,False,71,Fake Address
S103845,False,80,None
S103846,False,41,None
S103847,False,35,None
S103848,False,43,Multiple Accounts
S103849,False,6,Document Mismatch
S103850,False,49,Fake Address
S103851,False,77,None
S103852,True,90,Fake Address
S103853,False,76,Multiple Accounts
S103854,False,11,Multiple Accounts
S103855,False,7,Fake Address
S103856,False,47,Document Mismatch
S103857,False,83,Document Mismatch
S103858,False,82,Fake Address
S103859,False,14,None
S103860,False,28,Fake Address
S103861,False,18,None
S103862,True,92,Multiple Accounts
S103863,False,74,Document Mismatch
S103864,False,62,Multiple Accounts
S103865,False,82,Fake Address
S103866,False,55,None
S103867,True,98,Multiple Accounts
S103868,False,73,Fake Address
S103869,False,4,Multiple Accounts
S103870,False,68,Multiple Accounts
S103871,False,14,Fake Address
S103872,False,38,Document Mismatch
S103873,False,65,Fake Address
S103874,False,26,Multiple Accounts
S103875,False,82,None
S103876,False,42,None
S103877,False,42,Multiple Accounts
S103878,False,42,None
S103879,False,64,Multiple Accounts
S103880,False,82,None
S103881,False,72,Fake Address
S103882,False,2,Fake Address
S103883,False,11,Fake Address
S103884,False,73,Document Mismatch
S103885,False,68,None
S103886,False,52,Multiple Accounts
S103887,False,1,Fake Address
S103888,False,51,Fake Address
S103889,False,14,None
S103890,False,31,Fake Address
S103891,False,17,Fake Address
S103892,False,5,Fake Address
S103893,False,44,Fake Address
S103894,False,35,None
S103895,False,24,Multiple Accounts
S103896,False,80,Multiple Accounts
S103897,False,81,Multiple Accounts
S103898,False,82,Document Mismatch
S103899,False,31,None
S103900,False,83,Fake Address
S103901,False,23,None
S103902,False,84,Fake Address
S103903,False,21,Document Mismatch
S103904,False,2,None
S103905,False,43,Fake Address
S103906,False,27,Fake Address
S103907,False,9,Multiple Accounts
S103908,False,9,Multiple Accounts
S103909,False,74,None
S103910,True,99,Document Mismatch
S103911,False,70,None
S103912,False,56,Multiple Accounts
S103913,False,27,Fake Address
S103914,False,27,None
S103915,False,27,None
S103916,True,86,None
S103917,False,49,Document Mismatch
S103918,False,48,Multiple Accounts
S103919,False,53,None
S103920,False,59,Document Mismatch
S103921,True,93,Multiple Accounts
S103922,False,61,Multiple Accounts
S103923,False,32,Fake Address
S103924,False,40,Fake Address
S103925,True,99,Multiple Accounts
S103926,False,68,Multiple Accounts
S103927,True,91,None
S103928,False,44,Fake Address
S103929,True,96,Fake Address
S103930,False,28,Fake Address
S103931,False,49,Fake Address
S103932,True,95,Fake Address
S103933,True,100,None
S103934,False,27,Document Mismatch
S103935,False,30,Document Mismatch
S103936,False,58,Document Mismatch
S103937,True,93,Document Mismatch
S103938,False,29,Fake Address
S103939,False,71,Fake Address
S103940,False,20,Multiple Accounts
S103941,False,66,Document Mismatch
S103942,False,49,Document Mismatch
S103943,True,87,None
S103944,False,61,Fake Address
S103945,False,57,Document Mismatch
S103946,False,80,Multiple Accounts
S103947,True,100,Multiple Accounts
S103948,False,29,Document Mismatch
S103949,False,79,Fake Address
S103950,False,70,Document Mismatch
S103951,False,19,Fake Address
S103952,False,37,Fake Address
S103953,False,28,Multiple Accounts
S103954,False,14,Document Mismatch
S103955,False,42,None
S103956,False,4,Multiple Accounts
S103957,True,87,Multiple Accounts
S103958,False,16,None
S103959,False,23,Multiple Accounts
S103960,True,98,Multiple Accounts
S103961,False,51,None
S103962,False,60,None
S103963,False,20,Document Mismatch
S103964,False,63,None
S103965,False,41,Fake Address
S103966,False,24,Multiple Accounts
S103967,False,71,Multiple Accounts
S103968,False,67,Document Mismatch
S103969,False,21,Fake Address
S103970,False,83,None
S103971,False,72,Document Mismatch
S103972,False,51,Document Mismatch
S103973,False,38,Fake Address
S103974,False,74,None
S103975,False,62,None
S103976,False,10,Document Mismatch
S103977,False,2,Multiple Accounts
S103978,False,53,Document Mismatch
S103979,False,51,None
S103980,False,71,None
S103981,False,48,Document Mismatch
S103982,False,62,Fake Address
S103983,False,35,Document Mismatch
S103984,False,64,Multiple Accounts
S103985,False,54,Document Mismatch
S103986,False,46,Document Mismatch
S103987,False,56,Multiple Accounts
S103988,False,24,Fake Address
S103989,False,81,None
S103990,True,100,None
S103991,False,36,None
S103992,False,82,None
S103993,True,98,Document Mismatch
S103994,False,65,Document Mismatch
S103995,False,84,Fake Address
S103996,False,74,Document Mismatch
S103997,False,37,Fake Address
S103998,False,53,None
S103999,False,5,Multiple Accounts
S104000,True,93,Fake Address
S104001,False,50,Fake Address
S104002,False,8,None
S104003,False,73,Fake Address
S104004,False,8,None
S104005,False,51,Multiple Accounts
S104006,False,12,Multiple Accounts
S104007,True,95,Document Mismatch
S104008,False,68,Multiple Accounts
S104009,False,68,Document Mismatch
S104010,False,6,Multiple Accounts
S104011,False,68,Multiple Accounts
S104012,False,32,Fake Address
S104013,False,58,Document Mismatch
S104014,False,71,Document Mismatch
S104015,False,20,Fake Address
S104016,False,48,Document Mismatch
S104017,False,35,Document Mismatch
S104018,False,77,None
S104019,False,6,Fake Address
S104020,False,53,None
S104021,True,88,None
S104022,False,41,Multiple Accounts
S104023,True,100,None
S104024,False,74,Document Mismatch
S104025,False,20,None
S104026,True,91,None
S104027,False,45,Document Mismatch
S104028,False,15,None
S104029,False,9,Multiple Accounts
S104030,False,52,Multiple Accounts
S104031,False,43,Fake Address
S104032,False,82,Multiple Accounts
S104033,True,86,Fake Address
S104034,False,73,None
S104035,False,25,Fake Address
S104036,False,44,Document Mismatch
S104037,False,74,Fake Address
S104038,False,43,Multiple Accounts
S104039,False,47,Fake Address
S104040,False,21,Fake Address
S104041,False,74,Multiple Accounts
S104042,False,66,Fake Address
S104043,False,46,Fake Address
S104044,False,82,None
S104045,False,64,Fake Address
S104046,False,69,Multiple Accounts
S104047,False,11,Document Mismatch
S104048,True,90,None
S104049,False,56,None
S104050,False,38,Fake Address
S104051,False,75,Multiple Accounts
S104052,False,13,None
S104053,False,61,None
S104054,False,13,Document Mismatch
S104055,False,71,None
S104056,False,29,Multiple Accounts
S104057,False,48,None
S104058,False,10,None
S104059,False,37,Multiple Accounts
S104060,False,71,Multiple Accounts
S104061,False,75,Multiple Accounts
S104062,True,99,Document Mismatch
S104063,False,63,Multiple Accounts
S104064,False,14,Multiple Accounts
S104065,True,96,Fake Address
S104066,False,3,Fake Address
S104067,False,75,Multiple Accounts
S104068,False,17,Fake Address
S104069,False,36,Document Mismatch
S104070,True,92,Fake Address
S104071,True,93,Document Mismatch
S104072,False,23,Multiple Accounts
S104073,False,31,Fake Address
S104074,False,53,Multiple Accounts
S104075,False,13,Document Mismatch
S104076,False,59,Multiple Accounts
S104077,False,84,Multiple Accounts
S104078,False,42,Fake Address
S104079,False,41,Multiple Accounts
S104080,True,90,Fake Address
S104081,False,20,None
S104082,False,49,Document Mismatch
S104083,False,60,Document Mismatch
S104084,False,49,Document Mismatch
S104085,False,29,Multiple Accounts
S104086,False,26,None
S104087,False,37,Fake Address
S104088,False,44,Document Mismatch
S104089,False,29,Multiple Accounts
S104090,False,75,Fake Address
S104091,False,77,None
S104092,False,2,Multiple Accounts
S104093,False,35,None
S104094,False,64,Document Mismatch
S104095,True,96,None
S104096,False,85,Fake Address
S104097,False,3,Multiple Accounts
S104098,True,97,None
S104099,False,78,Fake Address
S104100,False,32,None
S104101,False,76,Multiple Accounts
S104102,False,48,Multiple Accounts
S104103,True,100,None
S104104,False,8,None
S104105,False,45,Multiple Accounts
S104106,False,56,Fake Address
S104107,True,88,None
S104108,False,69,Multiple Accounts
S104109,False,34,Document Mismatch
S104110,False,23,Multiple Accounts
S104111,False,3,Document Mismatch
S104112,False,4,Document Mismatch
S104113,False,53,Multiple Accounts
S104114,False,39,Fake Address
S104115,False,68,Document Mismatch
S104116,True,91,Document Mismatch
S104117,False,77,Document Mismatch
S104118,False,78,Document Mismatch
S104119,False,65,Document Mismatch
S104120,False,20,Fake Address
S104121,False,58,None
S104122,False,11,Multiple Accounts
S104123,False,21,Multiple Accounts
S104124,False,27,Multiple Accounts
S104125,False,20,Fake Address
S104126,True,99,Multiple Accounts
S104127,False,44,Fake Address
S104128,False,50,Fake Address
S104129,False,14,Multiple Accounts
S104130,False,71,Fake Address
S104131,False,55,Fake Address
S104132,False,50,Fake Address
S104133,False,58,Fake Address
S104134,False,79,Multiple Accounts
S104135,False,36,None
S104136,False,7,Fake Address
S104137,False,78,Multiple Accounts
S104138,True,98,Document Mismatch
S104139,True,100,Fake Address
S104140,False,7,Fake Address
S104141,False,7,None
S104142,False,14,Multiple Accounts
S104143,False,15,None
S104144,False,36,Multiple Accounts
S104145,False,4,None
S104146,False,36,Fake Address
S104147,False,73,Multiple Accounts
S104148,False,81,None
S104149,False,29,Document Mismatch
S104150,False,40,Multiple Accounts
S104151,False,20,Fake Address
S104152,False,61,Fake Address
S104153,True,94,Document Mismatch
S104154,False,6,None
S104155,False,42,None
S104156,False,59,None
S104157,False,43,Multiple Accounts
S104158,False,58,None
S104159,False,57,None
S104160,False,56,Document Mismatch
S104161,False,50,None
S104162,False,6,Document Mismatch
S104163,True,95,Document Mismatch
S104164,False,36,Fake Address
S104165,False,78,Multiple Accounts
S104166,False,16,Multiple Accounts
S104167,True,90,Document Mismatch
S104168,False,45,None
S104169,True,93,Multiple Accounts
S104170,False,43,Multiple Accounts
S104171,False,15,Fake Address
S104172,False,30,Fake Address
S104173,False,32,Fake Address
S104174,False,23,Fake Address
S104175,False,1,Multiple Accounts
S104176,False,55,Multiple Accounts
S104177,False,15,Multiple Accounts
S104178,False,53,Multiple Accounts
S104179,True,91,None
S104180,False,7,Multiple Accounts
S104181,False,69,Multiple Accounts
S104182,False,34,None
S104183,False,59,None
S104184,False,55,Multiple Accounts
S104185,False,41,Fake Address
S104186,True,92,Document Mismatch
S104187,False,21,Multiple Accounts
S104188,False,31,Document Mismatch
S104189,False,18,Multiple Accounts
S104190,True,94,Document Mismatch
S104191,False,52,Multiple Accounts
S104192,False,7,Document Mismatch
S104193,False,22,Fake Address
S104194,False,33,Fake Address
S104195,True,95,None
S104196,False,64,Document Mismatch
S104197,False,35,None
S104198,False,55,Document Mismatch
S104199,False,16,Document Mismatch
S104200,False,42,Fake Address
S104201,False,3,None
S104202,False,75,None
S104203,False,14,Multiple Accounts
S104204,False,29,Fake Address
S104205,False,2,Multiple Accounts
S104206,False,55,Document Mismatch
S104207,False,66,Fake Address
S104208,False,77,Fake Address
S104209,True,90,None
S104210,False,63,Multiple Accounts
S104211,False,55,None
S104212,False,66,Multiple Accounts
S104213,False,76,Document Mismatch
S104214,False,21,None
S104215,False,3,Document Mismatch
S104216,True,96,None
S104217,True,95,Document Mismatch
S104218,False,20,Document Mismatch
S104219,False,11,Document Mismatch
S104220,False,2,None
S104221,False,15,None
S104222,False,67,Fake Address
S104223,False,57,Multiple Accounts
S104224,False,8,Multiple Accounts
S104225,False,74,Multiple Accounts
S104226,True,97,Document Mismatch
S104227,False,43,Document Mismatch
S104228,False,82,Multiple Accounts
S104229,False,12,Fake Address
S104230,False,66,Document Mismatch
S104231,False,13,None
S104232,False,10,None
S104233,False,54,Multiple Accounts
S104234,False,17,Fake Address
S104235,False,70,None
S104236,False,52,Document Mismatch
S104237,True,94,Document Mismatch
S104238,False,43,Fake Address
S104239,False,15,Fake Address
S104240,False,63,Document Mismatch
S104241,False,4,Document Mismatch
S104242,False,22,Document Mismatch
S104243,False,51,Document Mismatch
S104244,False,41,Fake Address
S104245,False,19,None
S104246,False,1,None
S104247,False,34,None
S104248,False,17,Document Mismatch
S104249,False,71,Multiple Accounts
S104250,False,46,Multiple Accounts
S104251,False,8,None
S104252,False,35,Document Mismatch
S104253,False,83,None
S104254,False,76,Fake Address
S104255,False,39,None
S104256,True,97,Fake Address
S104257,True,95,Document Mismatch
S104258,False,27,Multiple Accounts
S104259,False,61,Multiple Accounts
S104260,False,32,Multiple Accounts
S104261,False,6,Multiple Accounts
S104262,True,99,None
S104263,False,44,Fake Address
S104264,False,67,None
S104265,False,26,None
S104266,False,6,Fake Address
S104267,False,35,Fake Address
S104268,False,65,Document Mismatch
S104269,False,69,Fake Address
S104270,False,34,Document Mismatch
S104271,True,87,None
S104272,False,53,Document Mismatch
S104273,False,40,Document Mismatch
S104274,False,61,Multiple Accounts
S104275,False,54,Multiple Accounts
S104276,False,36,Document Mismatch
S104277,True,87,Document Mismatch
S104278,False,42,Multiple Accounts
S104279,False,82,None
S104280,True,92,Multiple Accounts
S104281,False,75,Document Mismatch
S104282,False,42,Fake Address
S104283,False,18,Document Mismatch
S104284,False,7,Multiple Accounts
S104285,True,98,None
S104286,False,81,Document Mismatch
